Protocol,Kind,Test Name,Files Count,Setup Time,TTFB,Size,Time,Goodput,CPU User,CPU System,CPU Total,Memory Diff,Memory Total
HTTP/1,HTTP,Local-5,10,6,44482,32 b,237053,1349.908523,1,0,222,0,1720
HTTP/1,HTTP,Local-5,10,6,44528,1 kib,1392691,7352.670858,0,2,1143,0,1719
HTTP/1,HTTP,Local-5,10,6,44682,64 mib,7175295,93527669.774478,100,517,5647,17592186044407,1740
HTTP/1,HTTP,Local-5,10,6,44687,512 b,933942,5482.137974,1,2,779,0,1720
HTTP/1,HTTP,Local-5,10,6,44893,1 kib,254760,40194.598380,1,1,236,17592186044415,1719
HTTP/1,HTTP,Local-5,10,6,45016,512 kib,825672,6349833.063271,4,7,687,1,1604
HTTP/1,HTTP,Local-5,10,6,45029,16 mib,2287126,73354985.243713,37,158,1823,2,1659
HTTP/1,HTTP,Local-5,10,6,45059,512 kib,650004,8065917.112536,3,5,548,0,1603
HTTP/1,HTTP,Local-5,10,6,45492,8 kib,243413,336546.381736,1,1,229,0,1719
HTTP/1,HTTP,Local-5,10,6,45509,512 kib,624764,8391774.048513,3,5,528,17592186044415,1603
HTTP/1,HTTP,Local-5,10,6,45663,1 kib,478403,21404.539100,1,1,415,0,1719
HTTP/1,HTTP,Local-5,10,6,45793,16 kib,489315,334834.954202,0,2,423,0,1719
HTTP/1,HTTP,Local-5,10,6,45796,64 kib,533801,1227721.830035,1,3,460,0,1719
HTTP/1,HTTP,Local-5,10,6,46027,256 kib,398883,6571950.528864,1,4,349,0,1604
HTTP/1,HTTP,Local-5,10,6,46069,1 kib,463351,22099.871998,0,2,404,0,1720
HTTP/1,HTTP,Local-5,10,6,46075,32 kib,959731,341428.969010,1,1,800,0,1719
HTTP/1,HTTP,Local-5,10,6,46083,512 kib,414954,12634831.047741,3,5,361,17592186044415,1604
HTTP/1,HTTP,Local-5,10,6,46109,4 kib,483534,84709.588397,0,1,419,17592186044415,1719
HTTP/1,HTTP,Local-5,10,6,46142,512 b,924634,5537.321329,1,2,772,17592186044415,1720
HTTP/1,HTTP,Local-5,10,6,46168,64 b,243242,2631.115906,0,0,227,0,1720
HTTP/1,HTTP,Local-5,10,6,46209,512 b,253035,20234.298955,0,1,235,0,1720
HTTP/1,HTTP,Local-5,10,6,46218,32 b,236915,1350.691976,0,1,223,0,1720
HTTP/1,HTTP,Local-5,10,6,46221,128 b,246627,5190.017488,1,2,232,0,1720
HTTP/1,HTTP,Local-5,10,6,46408,16 mib,2580427,65017193.274479,36,152,2053,16,1660
HTTP/1,HTTP,Local-5,10,6,46479,1 kib,241748,42358.070474,1,1,228,0,1720
HTTP/1,HTTP,Local-5,10,6,46504,512 b,484010,10578.278538,0,1,421,0,1720
HTTP/1,HTTP,Local-5,10,6,46584,8 mib,1290543,65000598.197720,23,69,1040,17592186044410,1627
HTTP/1,HTTP,Local-5,10,6,46741,64 mib,7003250,95825314.020986,102,575,5510,17592186044390,1715
HTTP/1,HTTP,Local-5,10,6,46779,512 kib,382017,13724180.842930,5,5,340,17592186044415,1603
HTTP/1,HTTP,Local-5,10,6,46855,2 kib,709755,28855.007112,1,1,601,0,1719
HTTP/1,HTTP,Local-5,10,6,47326,32 kib,727370,450499.621788,1,2,616,0,1719
HTTP/1,HTTP,Local-5,10,6,47755,8 mib,1581372,53046372.499435,22,78,1270,17592186044411,1629
HTTP/1,HTTP,Local-5,10,6,48030,128 b,229895,5567.756773,2,2,219,0,1720
HTTP/1,HTTP,Local-5,10,6,48173,128 kib,787912,1663535.184876,2,2,663,0,1719
HTTP/1,HTTP,Local-5,10,6,48369,64 mib,7597809,88326599.308740,100,554,5995,3,1814
HTTP/1,HTTP,Local-5,10,6,48493,4 kib,240283,170465.517356,1,1,228,0,1719
