Protocol,Kind,Test Name,Files Count,Setup Time,TTFB,Size,Time,Goodput,CPU User,CPU System,CPU Total,Memory Diff,Memory Total
HTTP/1,HTTP,Local,10,5,1253,1 kib,3794,2698429.429746,0,1,4,0,5660
HTTP/1,HTTP,Local,10,5,1255,32 mib,908525,369328659.090284,54,159,700,17592186044392,5742
HTTP/1,HTTP,Local,10,5,1255,64 b,3129,204485.909643,0,0,3,0,1669
HTTP/1,HTTP,Local,10,5,1257,256 b,3276,781440.781441,0,0,2,0,1669
HTTP/1,HTTP,Local,10,5,1261,8 mib,211888,395896715.635749,11,32,159,2,1675
HTTP/1,HTTP,Local,10,5,1262,8 kib,4463,18351665.583906,0,1,4,17592186044415,1658
HTTP/1,HTTP,Local,10,5,1264,512 b,4205,1217511.235821,0,1,5,0,1669
HTTP/1,HTTP,Local,10,5,1265,128 b,3544,361133.054960,1,1,4,0,1669
HTTP/1,HTTP,Local,10,5,1266,4 mib,111555,375984624.652190,8,16,83,1,1667
HTTP/1,HTTP,Local,10,5,1267,256 b,4262,600628.783257,0,1,4,0,5662
HTTP/1,HTTP,Local,10,5,1267,32 b,4839,66129.365571,1,1,6,0,1669
HTTP/1,HTTP,Local,10,5,1277,4 mib,159904,262300396.611480,10,26,121,17592186044413,5644
HTTP/1,HTTP,Local,10,5,1280,32 b,3843,83261.780241,0,1,4,0,1669
HTTP/1,HTTP,Local,10,5,1282,128 b,3675,348214.042819,0,1,4,0,1669
HTTP/1,HTTP,Local,10,5,1283,2 kib,3820,5360695.215161,1,1,5,0,1659
HTTP/1,HTTP,Local,10,5,1284,1 mib,36807,284879522.491218,2,5,27,1,5641
HTTP/1,HTTP,Local,10,5,1290,8 kib,4445,18429696.287964,0,0,4,0,5660
HTTP/1,HTTP,Local,10,5,1291,16 kib,4430,36976686.451962,1,1,5,0,1658
HTTP/1,HTTP,Local,10,5,1292,8 kib,4277,19152268.954714,1,1,5,0,1658
HTTP/1,HTTP,Local,10,5,1296,32 kib,6178,53035526.422271,0,1,6,17592186044410,5647
HTTP/1,HTTP,Local,10,5,1298,4 kib,4135,9905683.192261,0,1,4,0,1659
HTTP/1,HTTP,Local,10,5,1298,64 b,3301,193851.279721,1,0,4,0,1669
HTTP/1,HTTP,Local,10,5,1301,1 mib,41133,254922058.094192,4,6,33,1,1661
HTTP/1,HTTP,Local,10,5,1301,64 mib,1287419,521266405.974679,64,207,1004,17592186044415,1908
HTTP/1,HTTP,Local,10,5,1303,32 kib,7804,41988723.731420,1,1,7,17592186044415,1658
HTTP/1,HTTP,Local,10,5,1303,512 b,3763,1360291.187332,0,1,4,0,5662
HTTP/1,HTTP,Local,10,5,1303,64 mib,1430203,469226112.011644,65,239,1114,41,1927
HTTP/1,HTTP,Local,10,5,1305,128 b,3700,345945.945946,0,1,4,0,5662
HTTP/1,HTTP,Local,10,5,1305,64 b,3694,173239.855994,0,1,4,0,1669
HTTP/1,HTTP,Local,10,5,1306,16 kib,4609,35545527.520448,0,1,4,0,5654
HTTP/1,HTTP,Local,10,5,1307,8 mib,172268,486948485.768470,12,27,131,17592186044413,1672
HTTP/1,HTTP,Local,10,5,1310,64 kib,7550,86796900.867492,0,1,6,17592186044415,1658
HTTP/1,HTTP,Local,10,5,1312,128 kib,9540,137387713.174638,0,1,6,0,5640
HTTP/1,HTTP,Local,10,5,1312,32 kib,7283,44988124.167662,0,1,6,17592186044412,5641
HTTP/1,HTTP,Local,10,5,1314,16 mib,503745,333049578.824855,31,96,387,14,5692
HTTP/1,HTTP,Local,10,5,1317,4 mib,144888,289485148.569520,11,22,111,2,5647
HTTP/1,HTTP,Local,10,5,1318,16 kib,4402,37219445.706497,0,0,3,0,1658
HTTP/1,HTTP,Local,10,5,1318,256 b,3833,667727.379431,0,1,5,0,5662
HTTP/1,HTTP,Local,10,5,1318,32 mib,889537,377212282.658025,49,152,689,1,5744
HTTP/1,HTTP,Local,10,5,1319,64 mib,1340356,500679140.112479,66,211,1040,52,1960
