Protocol,Kind,Test Name,Files Count,Setup Time,TTFB,Size,Time,Goodput,CPU User,CPU System,CPU Total,Memory Diff,Memory Total
HTTP/1,HTTP,Local-10,10,5,103284,4 mib,2262819,18535745.963962,15,40,1867,17592186044414,1514
HTTP/1,HTTP,Local-10,10,5,103615,16 mib,4238686,39581164.619193,45,203,3400,17592186044412,1548
HTTP/1,HTTP,Local-10,10,5,103648,2 kib,1286787,15915.609965,24,16,1084,0,5730
HTTP/1,HTTP,Local-10,10,5,103740,256 kib,1630625,1607628.878030,2,5,1379,17592186044415,1512
HTTP/1,HTTP,Local-10,10,5,103814,128 kib,1487881,880930.488205,17,17,1247,17592186044415,5660
HTTP/1,HTTP,Local-10,10,5,103819,4 mib,5664426,7404640.431106,22,64,4545,17592186044408,1511
HTTP/1,HTTP,Local-10,10,5,103859,8 kib,1019545,80349.528295,10,10,882,0,5735
HTTP/1,HTTP,Local-10,10,5,104034,8 mib,2604985,32202124.395376,24,88,2127,5,1532
HTTP/1,HTTP,Local-10,10,5,104141,4 mib,2291907,18300496.634419,14,38,1886,2,1516
HTTP/1,HTTP,Local-10,10,5,104246,64 b,771394,829.665843,9,11,686,17592186044414,5733
HTTP/1,HTTP,Local-10,10,5,104850,512 kib,1751079,2994084.335172,3,7,1474,0,1513
HTTP/1,HTTP,Local-10,10,5,105291,256 kib,1070004,2449934.766599,1,5,933,17592186044415,1512
HTTP/1,HTTP,Local-10,10,5,105375,16 mib,5117001,32787202.926839,48,219,4104,3,1551
HTTP/1,HTTP,Local-10,10,5,105454,4 mib,2034866,20612178.614729,14,41,1683,17592186044415,1514
HTTP/1,HTTP,Local-10,10,5,105681,2 kib,1045278,19592.871983,1,1,915,0,1564
HTTP/1,HTTP,Local-10,10,5,106306,8 kib,1580801,51821.800062,1,2,1343,0,1565
HTTP/1,HTTP,Local-10,10,5,106307,8 mib,5289761,15858196.110078,23,102,4248,2,1521
HTTP/1,HTTP,Local-10,10,5,106504,32 mib,7373948,45504023.943319,60,307,5864,1,1589
HTTP/1,HTTP,Local-10,10,5,106531,16 mib,5239930,32018013.063685,47,236,4212,1,1547
HTTP/1,HTTP,Local-10,10,5,106622,32 b,803201,398.405531,1,2,724,0,1726
HTTP/1,HTTP,Local-10,10,5,106625,2 mib,2771763,7566128.382445,14,34,2266,4,1516
HTTP/1,HTTP,Local-10,10,5,106711,128 b,805986,1588.116127,0,2,726,0,1562
HTTP/1,HTTP,Local-10,10,5,106866,16 mib,5685871,29506850.963953,46,199,4565,11,1559
HTTP/1,HTTP,Local-10,10,5,107144,32 kib,1115270,293812.155330,1,2,973,0,1512
HTTP/1,HTTP,Local-10,10,5,107477,16 kib,1174910,139448.979071,1,2,1020,0,1565
HTTP/1,HTTP,Local-10,10,5,107730,256 kib,1397906,1875261.864871,2,5,1197,0,1512
HTTP/1,HTTP,Local-10,10,5,108019,4 kib,1072441,38193.232581,1,3,942,0,1565
HTTP/1,HTTP,Local-10,10,5,108506,128 b,805612,1588.853202,1,1,727,0,1562
HTTP/1,HTTP,Local-10,10,5,108699,4 kib,1330940,30775.220748,0,2,1145,0,1565
HTTP/1,HTTP,Local-10,10,5,108865,128 kib,1263242,1037583.590423,2,4,1091,17592186044415,1512
HTTP/1,HTTP,Local-10,10,5,108984,32 mib,8079694,41529331.547639,67,297,6428,0,1589
HTTP/1,HTTP,Local-10,10,5,109186,8 kib,795252,103011.294776,1,1,719,0,1565
HTTP/1,HTTP,Local-10,10,5,109546,64 kib,1926167,340240.399654,1,4,1619,0,1512
HTTP/1,HTTP,Local-10,10,5,111114,16 kib,1104521,148335.740711,1,1,968,17592186044415,1565
HTTP/1,HTTP,Local-10,10,5,111757,128 kib,1285298,1019778.832665,2,3,1109,17592186044415,1512
HTTP/1,HTTP,Local-10,10,5,1126378,4 mib,6165299,6803082.205445,20,68,5765,17592186044414,1515
HTTP/1,HTTP,Local-10,10,5,1127126,32 kib,1366696,239760.654946,1,4,1987,17592186044415,1512
HTTP/1,HTTP,Local-10,10,5,1128006,64 b,790469,809.645919,1,2,1528,0,1562
HTTP/1,HTTP,Local-10,10,5,1129422,32 kib,1104815,296592.615362,2,3,1780,0,1512
HTTP/1,HTTP,Local-10,10,5,113005,1 kib,1311264,7809.258257,1,2,1134,0,1564
HTTP/1,HTTP,Local-10,10,5,1134526,64 kib,963243,680368.014979,1,3,1669,0,1512
HTTP/1,HTTP,Local-10,10,5,113487,512 kib,1152949,4547361.511545,2,4,1007,0,1513
HTTP/1,HTTP,Local-10,10,5,1135818,512 kib,1851281,2832028.201013,40,51,2318,17592186044414,5654
HTTP/1,HTTP,Local-10,10,5,1137312,16 kib,1589896,103050.713732,37,44,2109,17592186044415,5657
HTTP/1,HTTP,Local-10,10,5,1137951,64 mib,15257556,43984018.017564,104,498,12909,86,1667
HTTP/1,HTTP,Local-10,10,5,1142455,32 mib,8776700,38231259.270354,66,289,7815,1,1590
HTTP/1,HTTP,Local-10,10,5,1144075,1 kib,1277767,8013.979385,19,29,1892,17592186044413,5732
HTTP/1,HTTP,Local-10,10,5,1153121,1 mib,1422631,7370677.360087,35,38,2021,2,5659
HTTP/1,HTTP,Local-10,10,5,1154231,128 b,1315538,972.985365,1,3,1967,0,1562
HTTP/1,HTTP,Local-10,10,5,1155060,512 b,513969,9961.676729,20,18,1302,17592186044414,5734
HTTP/1,HTTP,Local-10,10,5,1157651,2 mib,3107381,6748937.449254,11,37,3367,17592186044412,1510
HTTP/1,HTTP,Local-10,10,5,1165112,512 b,765374,6689.533024,25,35,1487,1,5732
HTTP/1,HTTP,Local-10,10,5,1167436,64 b,1278389,500.630090,19,23,1914,0,5735
HTTP/1,HTTP,Local-10,10,5,1167818,512 kib,2083509,2516370.219663,5,7,2587,0,1513
HTTP/1,HTTP,Local-10,10,5,1170634,8 kib,784155,104469.035363,1,3,1556,0,1565
HTTP/1,HTTP,Local-10,10,5,1173900,32 b,1879073,170.296728,1,3,2432,0,1725
HTTP/1,HTTP,Local-10,10,5,1174715,64 mib,13681419,49051098.083077,99,523,11699,1,1662
HTTP/1,HTTP,Local-10,10,5,1370338,256 b,1539483,1662.895920,36,30,2276,17592186044415,5732
HTTP/1,HTTP,Local-10,10,5,1459649,512 b,1068375,4792.322101,0,2,2013,0,1564
HTTP/1,HTTP,Local-10,10,5,3202143,32 b,3071287,104.190822,70,63,4909,17592186044415,5733
HTTP/1,HTTP,Local-10,10,5,354278,4 mib,2205650,19016178.584611,44,70,1999,17592186044415,5662
HTTP/1,HTTP,Local-10,10,5,355898,32 kib,1630480,200971.419102,18,19,1557,0,5655
HTTP/1,HTTP,Local-10,10,5,357752,4 mib,1445951,29007232.678892,37,59,1401,17592186044414,5664
HTTP/1,HTTP,Local-10,10,5,358384,32 b,1023181,312.749956,19,12,1083,2,5735
HTTP/1,HTTP,Local-10,10,5,359051,512 kib,1605048,3266493.396710,29,22,1542,2,5656
HTTP/1,HTTP,Local-10,10,5,365742,4 kib,1307103,31336.472234,1,2,1331,0,1565
HTTP/1,HTTP,Local-10,10,5,367398,16 mib,4247033,39503373.848905,46,214,3623,3,1549
HTTP/1,HTTP,Local-10,10,5,368137,128 kib,1010019,1297717.262346,2,4,1096,0,1512
HTTP/1,HTTP,Local-10,10,5,617984,128 b,1275679,1003.386980,26,38,1455,17592186044415,5736
HTTP/1,HTTP,Local-10,10,5,638481,16 mib,6834328,24548450.118285,46,221,5877,17592186044412,1545
HTTP/1,HTTP,Local-10,10,6,101907,1 kib,1783445,5741.694294,26,24,1478,0,5731
HTTP/1,HTTP,Local-10,10,6,101966,512 b,1023651,5001.704683,18,12,880,2,5731
HTTP/1,HTTP,Local-10,10,6,101970,32 mib,8094401,41453874.948486,154,383,6381,17592186044394,5629
HTTP/1,HTTP,Local-10,10,6,102020,2 kib,768567,26646.965954,15,25,663,17592186044413,5729
HTTP/1,HTTP,Local-10,10,6,102089,64 kib,1437916,455770.585828,17,16,1203,0,5656
HTTP/1,HTTP,Local-10,10,6,102106,4 kib,1286682,31833.797732,64,18,1088,2,5736
HTTP/1,HTTP,Local-10,10,6,102126,256 kib,1342753,1952286.703979,13,16,1132,17592186044414,5656
HTTP/1,HTTP,Local-10,10,6,102140,8 mib,3973486,21111453.044213,119,143,3163,2,5671
